Frecuencia,Parte Real,Parte Imaginaria
10.722222,26767.127787,-40344.223480
10.736111,18023.258595,-25869.392953
10.750000,-23589.681897,3367.030434
10.763889,-10724.851754,20134.809436
10.777778,7836.222040,-21538.045753
10.791667,11181.755081,1813.858477
10.805556,3109.102774,1213.025869
10.819444,-13468.302303,-15615.700534
10.833333,5509.702616,-12449.123919
10.847222,40834.504222,8805.589587
10.861111,-10157.718744,-13894.879177
10.875000,-4127.708796,17350.746133
10.888889,12941.392660,-9908.062919
10.902778,-200.773942,-18753.433170
10.916667,-45483.976488,23272.912812
10.930556,41288.512287,32887.019030
10.944444,65039.707137,-56974.287622
10.958333,-11061.376102,-37542.011331
10.972222,-60395.587541,31326.950969
10.986111,33442.855276,37252.576872
11.000000,31776.155323,-8414.054518
11.013889,-19084.005572,-12299.472678
11.027778,-3081.044093,39317.197313
11.041667,41532.111009,2423.346704
11.055556,-20094.081287,-49308.699173
11.069444,-35937.834176,44670.420786
11.083333,19331.968910,19187.349621
11.097222,27133.543713,-4382.237976
11.111111,13344.877102,-7310.604534
11.125000,-25721.688579,-17425.166430
11.138889,-57162.525519,20906.731239
11.152778,8824.636920,49950.841069
11.166667,50071.925285,-874.499653
11.180556,-5056.394109,-50392.998985
11.194444,-13117.284331,-6423.140265
11.208333,-21737.307009,21827.557208
11.222222,-3659.609577,44334.327032
11.236111,50331.812839,-34856.420082
11.250000,-26142.824337,-31434.603513
11.263889,-41631.119074,36225.420137
11.277778,-8153.337366,53752.675163
11.291667,57371.081238,-8106.056579
11.305556,-19102.059860,-57937.128071
11.319444,-46784.633779,4174.387639
11.333333,-4020.681909,19104.925079
11.347222,8614.050450,12159.433874
11.361111,13127.138383,-51966.430543
11.375000,-54684.192481,27908.053739
11.388889,20928.102180,51949.130115
11.402778,17014.634879,-48574.896384
11.416667,-12812.019696,-19874.341448
11.430556,-8326.839674,13703.443364
11.444444,19630.768523,14287.285753
11.458333,-2701.049819,-51710.622671
11.472222,-54260.568114,7176.236046
11.486111,17488.755946,50620.388378
11.500000,40512.194431,-13398.954905
11.513889,-13341.059418,-29605.784586
11.527778,-11734.563839,-11017.195844
11.541667,-12095.748688,-5933.970980
11.555556,-25080.760854,15445.666739
11.569444,24014.402265,26021.529179
11.583333,28672.314878,-68938.090426
11.597222,-21533.305707,-12245.928009
11.611111,11789.916313,7769.001169
11.625000,-14043.313601,-19097.763457
11.638889,-1039.107995,45344.707655
11.652778,65447.653519,40736.695760
11.666667,64162.721368,-88383.344339
11.680556,-104247.107426,-35615.789438
11.694444,-30031.458813,96133.700021
11.708333,74764.778723,33483.888289
11.722222,54192.438763,-53481.542621
11.736111,-52321.163169,-52497.320155
11.750000,-48290.465945,68154.106636
11.763889,40137.739110,50655.798355
11.777778,63312.591112,-29566.069954
11.791667,-129.371656,-41470.740826
11.805556,-60088.086364,27597.010656
11.819444,-998.040940,57640.853466
11.833333,30266.280906,-17761.578111
11.847222,-29925.893275,-22394.338155
11.861111,7532.304261,18281.569013
11.875000,-5935.107270,-17695.832784
11.888889,-3152.187416,2255.476259
11.902778,24929.411738,22750.287189
11.916667,-11020.371633,9248.686890
11.930556,-21173.673426,3080.973184
11.944444,-34507.184160,-1750.680331
11.958333,16845.031865,23916.043950
11.972222,-4592.799164,12258.021592
11.986111,26774.959779,6554.357517
12.000000,-14813.898811,-27899.135641
12.013889,-13846.912783,-2969.944226
12.027778,-1927.333343,17638.284734
12.041667,-2221.637132,-26034.076548
12.055556,-3283.250798,14835.547387
12.069444,7666.022313,40881.049110
12.083333,23527.743588,-43377.049032
12.097222,-54473.784655,-21216.191939
12.111111,-22992.159146,26473.944504
12.125000,14178.958708,28740.313842
12.138889,22374.119738,-11168.310363
12.152778,4894.941307,-54883.078412
12.166667,-35063.747352,-37226.913203
12.180556,-45131.780717,45571.592024
12.194444,38853.267714,28602.476992
12.208333,32695.143787,-7907.320473
12.222222,11637.034971,-42635.989109
12.236111,-57669.454026,-10714.419357
12.250000,-8123.112609,40295.537723
12.263889,31035.498679,24671.670814
12.277778,13391.846681,-37746.838528
12.291667,-22521.227051,-29090.480593
12.305556,-37221.821217,7995.015833
12.319444,20238.493899,-2133.695004
12.333333,26455.170753,1436.474986
12.347222,14712.693194,1100.968476
12.361111,-2285.614773,-34160.524634
12.375000,-7283.890850,97.556560
12.388889,-11774.580698,27152.030142
12.402778,20635.072967,12795.372812
12.416667,8.015918,-52863.354172
12.430556,-19950.816932,-550.965603
12.444444,-6148.338414,34101.942045
12.458333,29734.950403,12587.597532
12.472222,16931.145681,-20203.310278
12.486111,5693.258905,-37647.728993
12.500000,-29443.593601,981.690162
12.513889,-4510.998926,36726.001169
12.527778,21459.736687,20871.097187
12.541667,18842.097947,-16346.139233
12.555556,-885.795853,-1854.101680
12.569444,-14677.853742,101.638273
12.583333,4658.383838,6303.385104
12.597222,11351.503326,8971.792851
12.611111,16279.925103,-996.405562
12.625000,-25244.075859,-7849.708206
12.638889,11369.105091,-2555.004896
12.652778,-6081.393697,-5405.417646
12.666667,10928.305706,17041.975992
12.680556,-14713.660713,-2281.983811
12.694444,16012.144329,11009.542003
12.708333,32933.811530,-2511.407661
12.722222,-13276.388253,-23749.436000
12.736111,-44116.689016,27381.156620
12.750000,-3408.050001,12249.861875
12.763889,16599.692430,-15049.998643
12.777778,372.981821,-2788.143815
12.791667,-7378.715846,-7743.996474
12.805556,5395.419580,-6369.785575
12.819444,-15197.305041,-769.027855
12.833333,579.120928,20988.318694
12.847222,7019.056685,-16764.040650
12.861111,-11202.376631,-19650.756476
12.875000,-5498.418731,-2155.681731
12.888889,-16265.422124,9243.203833
12.902778,18540.819194,11097.545826
12.916667,5607.348918,-21098.332250
12.930556,-8576.897790,-1464.939606
12.944444,2407.590551,6074.597415
12.958333,5746.184600,-13998.408206
12.972222,2771.611869,-3734.549512
12.986111,-10141.207179,-5872.459824
13.000000,-5327.440291,-14178.600152
13.013889,-15621.903325,26095.032417
13.027778,45389.980827,12587.340597
13.041667,716.189813,-16579.760172
13.055556,-19672.128028,-12016.002829
13.069444,-4364.979103,-11929.110728
13.083333,13478.596167,11121.210471
13.097222,-1192.375093,11516.731834
13.111111,17772.620034,-12870.960371
13.125000,-188.031339,-16217.262711
13.138889,12219.155189,20498.012689
13.152778,1951.405251,-20512.020601
13.166667,-30837.948019,2105.082514
13.180556,20310.110820,9319.056955
13.194444,52056.534681,-14410.623795
13.208333,-5297.116807,-24275.617222
13.222222,-35958.190422,4170.547630
13.236111,-12105.448668,42188.923821
13.250000,40583.577707,28363.779912
13.263889,26439.256776,10598.180014
13.277778,1589.257707,-36591.894533
13.291667,-36991.117845,-23890.594208
13.305556,-20494.681068,43853.858974
13.319444,22451.298651,32530.634854
13.333333,33535.512027,1269.964816
13.347222,-825.463454,-41209.603576
13.361111,-43193.137694,2799.999203
13.375000,-1293.680438,40655.060120
13.388889,17130.065831,31178.835436
13.402778,25607.667406,-9460.524072
13.416667,-8325.990381,-32286.771821
13.430556,-11205.841614,5656.209410
13.444444,-18927.607806,3921.261557
13.458333,-16895.715206,45858.938509
13.472222,27333.914492,5121.175361
13.486111,12512.719241,-31325.684310
13.500000,-37085.560886,-17380.821234
13.513889,-19109.068082,23995.981201
13.527778,-1347.761016,32031.068600
13.541667,20346.266403,-20979.183320
13.555556,25233.092213,-10443.421519
13.569444,-33424.603362,-38671.648881
13.583333,-41831.353550,33141.650139
13.597222,2353.050323,41467.501855
13.611111,24027.009519,5044.187544
13.625000,19971.521387,-25089.039815
13.638889,-11592.583847,-54089.010042
13.652778,-76354.586094,-8165.714165
13.666667,7139.969769,77529.581780
13.680556,77425.334122,-1292.653826
13.694444,8410.737364,-90870.052052
13.708333,-79311.550014,-14172.715786
13.722222,-7870.464862,46627.289656
13.736111,24945.016592,30672.472211
13.750000,35076.154185,13484.252243
13.763889,31613.521937,-73241.198587
13.777778,-61732.442352,-37327.947754
13.791667,-39306.905436,52569.193725
13.805556,53257.734005,36033.595812
13.819444,36110.838328,-38079.022200
13.833333,-14623.826841,-17081.948740
13.847222,-19611.977270,3758.900592
13.861111,8991.194998,9258.058799
13.875000,200.143893,1315.067961
13.888889,-403.835236,8689.879175
13.902778,32774.107757,6601.336884
13.916667,5575.591008,-62968.267224
13.930556,-58315.624320,6744.362165
13.944444,-5898.304497,73717.574497
13.958333,81560.750861,-9584.284307
13.972222,-238.464298,-68687.841078
13.986111,-45291.514964,10895.087801
14.000000,-25449.590682,27752.478085
14.013889,34602.093538,31785.675243
14.027778,43388.425857,-41748.011466
14.041667,-34656.567627,-47839.068272
14.055556,-43756.710569,53035.627795
14.069444,56264.374617,35089.264001
14.083333,19382.191773,-49013.900524
14.097222,-44470.653893,977.856145
14.111111,11844.568235,31934.957875
14.125000,-575.629727,-6701.342552
14.138889,17446.731738,11894.952851
14.152778,14966.477657,-29848.714326
14.166667,-52099.243386,-26848.833738
14.180556,-11860.937215,56441.855825
14.194444,48141.016765,31288.144551
14.208333,27404.321146,-26497.236631
14.222222,-40135.620719,-56982.903475
14.236111,-30940.073133,28412.537322
14.250000,15400.100412,29841.825084
14.263889,2398.796252,10306.916040
14.277778,17756.680082,-20129.507241
14.291667,-18121.833701,-45418.088425
14.305556,-45827.464383,21184.860809
14.319444,18773.290801,54423.164293
14.333333,32476.607911,-32663.928451
14.347222,-3580.516267,-45662.187948
14.361111,-24784.060448,3696.953854
14.375000,-27098.063710,30418.097095
14.388889,28701.228363,-290.916566
14.402778,19665.126267,-4416.959258
14.416667,688.276655,-22205.360245
14.430556,-22002.491290,3299.670595
14.444444,-2362.516105,8315.777627
14.458333,-9469.708113,22548.723134
14.472222,32221.205198,26861.780017
14.486111,32131.655033,-46704.649193
14.500000,-49990.420839,-47117.309628
14.513889,-38366.919966,44780.934669
14.527778,43481.570025,43372.821725
14.541667,39249.115558,-23984.888096
14.555556,-11016.880095,-34958.487626
14.569444,-45361.181936,21141.460004
14.583333,21832.777820,27230.696638
14.597222,16890.605665,-17194.039140
14.611111,-11293.623613,-37189.558637
14.625000,-10298.861705,14691.627518
14.638889,-628.683215,-6738.852054
14.652778,-35693.121331,13386.224911
14.666667,55835.779510,51445.844931
14.680556,49499.193404,-60861.909927
14.694444,-42750.127739,-41613.450037
14.708333,-42679.912950,28666.281296
14.722222,17345.142576,46615.755894
14.736111,63203.693220,-6524.699718
14.750000,5114.696377,-52616.635300
14.763889,-76267.763403,-12962.325766
14.777778,13520.700189,83877.968159
14.791667,79543.707773,14822.456581
14.805556,-431.286402,-68345.966744
14.819444,-78458.355187,-5603.605654
14.833333,11062.722651,53438.253958
14.847222,34191.595845,10644.973475
14.861111,18398.677855,-3919.583096
14.875000,-23848.123785,-22818.844234
14.888889,-20258.048200,-5259.929214
14.902778,-12709.875196,41580.997930
14.916667,29531.595993,14233.813562
14.930556,11686.714612,-30461.710675
14.944444,-18884.786142,-19783.998474
14.958333,-14033.517785,35143.479244
14.972222,12127.455122,12375.515717
14.986111,10391.306500,-17925.152945
15.000000,-9385.626137,-20406.701333
15.013889,-26711.919016,33040.139140
15.027778,18891.158293,18821.624836
15.041667,9548.530616,-24010.399602
15.055556,-4366.072817,-8628.872627
15.069444,-2138.235168,2964.797343
15.083333,-10573.340686,1721.366792
15.097222,-1108.898471,10415.255968
15.111111,-5597.728828,-7061.158176
15.125000,-10360.570307,-378.281532
15.138889,7897.570628,17754.248312
15.152778,22870.494942,-16320.565711
15.166667,-15549.783107,-13860.429300
15.180556,-22829.543620,-9019.969990
15.194444,-6761.006814,28562.757563
15.208333,43789.555742,-4592.576964
15.222222,-4623.299591,-34134.517591
15.236111,-40741.450756,24.150137
15.250000,10564.667355,40793.632064
15.263889,38961.777436,-7072.627198
15.277778,2899.415675,-30731.926384
15.291667,-26015.974052,-9557.026739
15.305556,-2188.328031,6678.833698
15.319444,14566.295646,14371.984667
15.333333,-5738.149582,-8777.106510
15.347222,11987.814135,4495.929383
15.361111,-275.759347,-21847.212932
15.375000,-6602.790804,7216.658529
15.388889,9757.033375,4455.486563
15.402778,-2558.772226,1898.256243
15.416667,1964.003308,-7263.501662
15.430556,-6473.559257,-9759.814844
15.444444,-5970.576920,7496.287550
15.458333,6181.948453,6201.372997
15.472222,4724.103659,-5370.299712
15.486111,2164.053572,2191.664274
15.500000,-374.483494,759.176558
15.513889,-917.663110,-9528.424625
15.527778,-2440.209214,13501.863179
15.541667,7819.136942,10348.097222
15.555556,19666.290630,-2131.489685
15.569444,-21762.577369,-17869.920821
15.583333,-18007.558484,10052.184201
15.597222,-9621.625210,20124.708079
15.611111,34913.718565,23403.663094
15.625000,20680.245585,-33224.742881
15.638889,-25689.757494,-1099.168102
15.652778,-10874.883516,4823.898699
15.666667,4064.515637,8448.209715
15.680556,13464.167690,22484.546376
15.694444,23869.152324,-7585.403223
15.708333,-26546.549843,-20060.617936
15.722222,-23657.873517,17111.147707
15.736111,15543.133788,29166.160390
15.750000,31479.367162,-13873.164267
15.763889,-6944.159872,-20484.723642
15.777778,-35682.578886,4386.440271
15.791667,-20548.198393,23886.214533
15.805556,22246.321473,18149.798761
15.819444,14112.043426,-30321.120026
15.833333,-29009.018328,-21221.359358
15.847222,-29319.297591,20336.895486
15.861111,20284.806813,36320.275168
15.875000,18578.674400,-21630.708672
15.888889,6309.729240,-24801.441171
15.902778,-29618.076948,-17355.292872
15.916667,-26010.354692,25585.252036
15.930556,10825.868139,17501.386958
15.944444,10867.066169,8288.242570
15.958333,28060.622042,-21531.616722
15.972222,-26884.067710,-27755.409765
15.986111,-21465.759063,10969.831476
16.000000,22019.142256,16023.948815
16.013889,-4836.499270,-23983.216920
16.027778,-22962.954165,16440.885602
16.041667,32517.144944,5132.956202
16.055556,18419.037251,-20823.947302
16.069444,-34982.558130,-28979.322967
16.083333,-14507.782121,35465.732565
16.097222,26158.046700,933.460446
16.111111,3822.934999,-12704.902767
16.125000,-6610.214226,-5071.920671
16.138889,3903.403812,6588.985010
16.152778,11728.250537,-2554.848100
16.166667,-18760.622859,-9216.976663
16.180556,-6893.430472,19342.615130
16.194444,13212.890009,-20052.007050
16.208333,-9000.355477,-2301.296147
16.222222,12509.278160,6903.526438
16.236111,22058.411832,-8726.419289
16.250000,-19561.713483,7957.422144
16.263889,15368.716977,6589.691649
16.277778,5251.503448,-13599.549166
16.291667,-16385.751412,-23413.559235
16.305556,-33920.294778,13949.504739
16.319444,12534.517673,46379.759296
16.333333,58045.864669,7689.017138
16.347222,4060.207981,-51810.164179
16.361111,-35875.270016,-12841.900248
16.375000,2035.043746,7180.467127
16.388889,-24783.373494,16357.340720
16.402778,-248.961039,45650.529230
16.416667,59020.123700,9585.350628
16.430556,31947.671931,-58732.015720
16.444444,-59688.626081,-39993.491106
16.458333,-32146.840342,50175.685353
16.472222,15731.745721,17657.801382
16.486111,22396.631691,13469.428348
16.500000,43717.012261,-26138.623681
16.513889,-59979.775187,-69818.785631
16.527778,-59611.492269,84588.543377
16.541667,93685.888249,52473.034813
16.555556,40719.920652,-84838.945986
16.569444,-72088.431109,-52916.331129
16.583333,-48070.832745,42358.294768
16.597222,23970.880565,57336.353845
16.611111,56383.886810,15155.259023
16.625000,33507.541701,-53171.436532
16.638889,-48434.350364,-57880.992817
16.652778,-45808.938402,32202.351349
16.666667,-3164.017271,53417.376206
16.680556,33639.185748,13185.629802
16.694444,9715.178680,-38307.430356
16.708333,-5799.291553,-30088.060647
16.722222,-14620.018953,1846.880337
16.736111,-16827.227032,17160.120772
16.750000,-1663.812350,19129.361039
16.763889,21530.023126,450.711702
16.777778,20993.978625,-20276.792296
16.791667,-25561.148688,-49437.207071
16.805556,-37305.930995,3359.724082
16.819444,5702.506888,55574.678529
16.833333,72829.547929,39830.316222
16.847222,66598.916128,-101370.710398
16.861111,-111963.623325,-77630.479069
16.875000,-70565.831798,99716.329460
16.888889,60100.005416,76526.333714
16.902778,87120.129119,4483.781579
16.916667,34527.380044,-93946.199945
16.930556,-80015.237560,-53061.920906
16.944444,-80920.212248,47430.546703
16.958333,38449.777908,75041.879009
16.972222,89385.860749,4551.194396
16.986111,7245.971288,-63964.636134
17.000000,-80007.880317,-29304.109160
17.013889,-19983.617066,72821.079489
17.027778,85526.416853,14269.189838
17.041667,17613.072225,-47874.238091
17.055556,-42643.051195,-32802.485398
17.069444,-41738.174788,22151.506670
17.083333,7871.111627,47961.409286
17.097222,29879.100208,44556.175315
17.111111,54113.949947,-34415.678048
17.125000,-32197.886660,-63313.887267
17.138889,-46475.894022,9322.579405
17.152778,-14281.759122,45178.675768
17.166667,-13974.983142,21722.957558
17.180556,41246.946752,37564.273794
17.194444,71397.077159,-55037.726237
17.208333,-59131.304284,-63225.935197
17.222222,-86216.251263,15683.364750
17.236111,12483.030904,83746.064606
